timestamp,coast,east,farwest,north,northcentral,south,southcentral,west,system
2021-01-09 13:00:00,"11,207.43","1,597.52","4,027.09",783.27,"12,829.59","3,354.71","6,603.54","1,259.20","41,662.35"
2021-01-09 14:00:00,"10,931.10","1,513.54","4,010.49",755.85,"12,305.38","3,312.48","6,510.46","1,216.39","40,555.68"
2021-01-09 15:00:00,"10,772.08","1,507.26","4,013.95",745.76,"12,061.73","3,291.11","6,525.58","1,213.02","40,130.48"
2021-01-09 16:00:00,"10,807.31","1,533.90","4,031.95",759.90,"12,176.23","3,306.16","6,726.46","1,235.34","40,577.24"
2021-01-09 17:00:00,"11,282.04","1,650.25","4,041.44",807.41,"13,107.94","3,380.93","7,111.54","1,279.28","42,660.82"
2021-01-09 18:00:00,"11,878.37","1,789.85","4,068.33",851.88,"14,124.83","3,512.83","7,415.37","1,332.84","44,974.30"
2021-01-09 19:00:00,"11,966.94","1,831.75","4,040.52",866.25,"14,316.40","3,500.32","7,389.36","1,339.80","45,251.35"
2021-01-09 20:00:00,"11,908.67","1,832.97","4,038.77",868.94,"14,371.89","3,443.55","7,280.15","1,328.63","45,073.57"
2021-01-09 21:00:00,"11,717.38","1,805.46","4,035.54",860.67,"14,197.89","3,362.12","7,112.01","1,308.38","44,399.45"
2021-01-09 22:00:00,"11,374.38","1,755.79","4,012.37",839.30,"13,736.15","3,255.15","6,835.32","1,270.59","43,079.05"
2021-01-09 23:00:00,"11,095.98","1,632.20","3,999.16",815.91,"13,321.08","3,133.21","6,519.93","1,238.29","41,755.75"
2021-01-10 00:00:00,"10,856.85","1,552.17","3,992.97",794.53,"12,909.52","3,012.71","6,313.59","1,203.49","40,635.84"
2021-01-10 01:00:00,"10,682.00","1,584.25","3,991.11",791.58,"12,548.41","2,907.83","6,232.32","1,194.90","39,932.39"
2021-01-10 02:00:00,"10,577.90","1,568.63","3,985.86",788.02,"12,383.58","2,843.19","6,203.12","1,198.47","39,548.76"
2021-01-10 03:00:00,"10,602.02","1,583.33","3,971.67",791.45,"12,342.41","2,783.26","6,250.77","1,204.55","39,529.47"
2021-01-10 04:00:00,"10,709.58","1,594.16","3,957.44",803.68,"12,464.08","2,760.99","6,377.61","1,228.02","39,895.56"
2021-01-10 05:00:00,"10,890.00","1,632.78","3,972.46",817.29,"12,784.30","2,781.07","6,582.53","1,265.85","40,726.28"
2021-01-10 06:00:00,"11,193.14","1,666.50","3,987.21",844.87,"13,290.49","2,836.97","6,895.64","1,311.55","42,026.36"
2021-01-10 07:00:00,"11,538.92","1,744.39","4,033.67",879.56,"14,012.35","2,893.47","7,305.27","1,370.00","43,777.64"
2021-01-10 08:00:00,"11,966.59","1,840.97","4,042.22",911.84,"14,684.70","3,014.66","7,719.06","1,414.28","45,594.34"
2021-01-10 09:00:00,"12,489.82","1,936.12","4,081.40",938.27,"15,543.97","3,184.19","8,228.51","1,447.99","47,850.27"
2021-01-10 10:00:00,"12,979.25","2,023.03","4,089.72",945.91,"16,239.88","3,288.39","8,680.29","1,464.38","49,710.85"
2021-01-10 11:00:00,"13,346.77","2,043.41","4,096.66",946.19,"16,710.98","3,386.24","9,058.33","1,469.09","51,057.67"
2021-01-10 12:00:00,"13,578.87","2,073.67","4,099.74",949.51,"17,008.17","3,486.20","9,392.42","1,467.03","52,055.62"
2021-01-10 13:00:00,"13,717.25","2,103.64","4,099.39",946.61,"16,983.75","3,583.59","9,434.42","1,455.32","52,323.97"
2021-01-10 14:00:00,"13,847.51","2,113.16","4,099.07",941.72,"16,850.80","3,687.59","9,370.05","1,433.96","52,343.86"
2021-01-10 15:00:00,"14,023.28","2,114.18","4,098.94",946.47,"16,786.66","3,815.84","9,331.71","1,432.10","52,549.17"
2021-01-10 16:00:00,"14,205.05","2,112.55","4,111.02",951.56,"16,782.18","3,949.01","9,361.25","1,447.88","52,920.49"
2021-01-10 17:00:00,"14,549.12","2,139.39","4,115.35",975.42,"17,261.65","4,157.09","9,614.00","1,491.45","54,303.48"
2021-01-10 18:00:00,"14,768.14","2,172.72","4,165.40",986.83,"17,535.98","4,386.49","9,918.61","1,537.57","55,471.74"
2021-01-10 19:00:00,"14,743.03","2,116.26","4,177.00",980.11,"17,245.00","4,457.88","9,831.73","1,532.86","55,083.88"
2021-01-10 20:00:00,"14,441.81","2,058.69","4,162.05",961.41,"16,780.68","4,456.32","9,579.09","1,509.78","53,949.82"
2021-01-10 21:00:00,"14,026.56","1,930.23","4,124.69",930.80,"16,209.07","4,406.77","9,246.67","1,468.09","52,342.89"
2021-01-10 22:00:00,"13,451.72","1,837.56","4,063.90",883.58,"15,349.80","4,260.64","8,779.84","1,412.99","50,040.02"
2021-01-10 23:00:00,"12,975.13","1,777.30","4,020.09",846.17,"14,597.79","4,095.85","8,383.24","1,361.56","48,057.15"
2021-01-11 00:00:00,"12,611.84","1,795.95","3,992.37",828.22,"14,016.33","3,979.21","8,087.16","1,371.97","46,683.05"
2021-01-11 01:00:00,"12,419.17","1,796.22","3,977.02",825.42,"13,809.26","3,909.74","7,926.17","1,360.02","46,023.02"
2021-01-11 02:00:00,"12,341.70","1,795.30","3,961.35",831.02,"13,753.35","3,881.74","7,846.35","1,362.42","45,773.23"
2021-01-11 03:00:00,"12,406.20","1,829.07","3,973.12",846.42,"13,838.53","3,900.19","7,902.18","1,372.02","46,067.73"
2021-01-11 04:00:00,"12,694.20","1,867.47","3,990.87",871.33,"14,288.95","3,976.60","8,122.17","1,400.63","47,212.22"
2021-01-11 05:00:00,"13,289.26","1,949.52","4,018.93",912.95,"15,175.32","4,182.18","8,584.39","1,450.13","49,562.70"
2021-01-11 06:00:00,"14,094.66","2,061.20","4,069.35",985.25,"16,553.86","4,501.48","9,194.40","1,529.53","52,989.73"
2021-01-11 07:00:00,"14,605.97","2,120.90","4,135.17","1,021.78","17,513.54","4,716.38","9,606.87","1,592.43","55,313.04"
2021-01-11 08:00:00,"14,850.73","2,170.16","4,129.65","1,018.75","17,615.76","4,779.63","9,629.25","1,604.26","55,798.18"
2021-01-11 09:00:00,"15,081.22","2,139.43","4,090.94","1,009.16","17,134.63","4,743.03","9,271.53","1,606.53","55,076.46"
2021-01-11 10:00:00,"15,130.12","2,116.65","4,075.25",981.10,"16,496.86","4,642.83","8,935.25","1,580.02","53,958.08"
2021-01-11 11:00:00,"14,952.95","2,071.27","4,066.99",930.82,"15,780.23","4,485.79","8,696.93","1,545.40","52,530.39"
2021-01-11 12:00:00,"14,658.99","2,018.88","4,039.84",879.51,"15,070.19","4,302.94","8,500.45","1,501.30","50,972.10"
2021-01-11 13:00:00,"14,348.38","2,006.60","3,999.55",837.70,"14,400.75","4,110.07","8,226.14","1,447.80","49,377.00"
2021-01-11 14:00:00,"14,047.78","1,970.24","3,965.02",802.69,"13,769.91","3,929.69","7,987.66","1,391.32","47,864.30"
2021-01-11 15:00:00,"13,848.56","1,936.03","3,948.41",790.55,"13,378.05","3,811.15","7,888.09","1,364.96","46,965.81"
2021-01-11 16:00:00,"13,966.93","1,976.14","3,967.36",796.01,"13,495.95","3,809.62","7,991.34","1,371.51","47,374.84"
2021-01-11 17:00:00,"14,419.24","2,053.26","4,004.08",844.00,"14,468.59","3,945.69","8,333.30","1,422.45","49,490.60"
2021-01-11 18:00:00,"14,754.97","2,193.70","4,117.48",907.47,"15,593.46","4,250.82","8,875.25","1,515.73","52,208.89"
2021-01-11 19:00:00,"14,643.75","2,239.64","4,149.10",924.21,"15,899.45","4,358.50","8,944.59","1,535.82","52,695.06"
2021-01-11 20:00:00,"14,379.03","2,240.63","4,160.96",929.53,"15,991.93","4,392.97","8,937.73","1,530.18","52,562.96"
2021-01-11 21:00:00,"13,952.25","2,213.45","4,154.25",917.92,"15,814.36","4,365.49","8,809.08","1,499.05","51,725.84"
2021-01-11 22:00:00,"13,355.36","2,139.23","4,113.49",888.18,"15,215.56","4,201.75","8,509.60","1,456.17","49,879.33"
2021-01-11 23:00:00,"12,880.01","2,057.33","4,081.63",864.54,"14,675.77","4,012.30","8,293.03","1,431.97","48,296.59"
2021-01-12 00:00:00,"12,669.82","1,928.94","4,070.41",866.11,"14,455.24","3,886.49","8,216.26","1,451.55","47,544.82"
2021-01-12 01:00:00,"12,642.87","1,943.01","4,042.67",869.64,"14,468.22","3,824.82","8,247.25","1,465.58","47,504.05"
2021-01-12 02:00:00,"12,701.08","1,973.71","4,026.76",879.53,"14,603.44","3,807.30","8,360.91","1,482.56","47,835.28"
2021-01-12 03:00:00,"12,844.59","2,026.51","4,012.93",896.23,"14,846.57","3,830.64","8,541.47","1,506.76","48,505.68"
2021-01-12 04:00:00,"13,186.91","2,089.04","4,034.71",928.12,"15,425.07","3,928.52","8,877.98","1,546.24","50,016.60"
2021-01-12 05:00:00,"13,831.74","2,192.87","4,082.37",982.11,"16,490.32","4,142.93","9,429.17","1,613.44","52,764.95"
2021-01-12 06:00:00,"14,698.65","2,333.78","4,167.67","1,062.74","17,919.27","4,473.66","10,168.50","1,722.33","56,546.61"
2021-01-12 07:00:00,"15,144.15","2,409.51","4,195.14","1,099.00","18,772.13","4,629.40","10,566.68","1,781.82","58,597.85"
2021-01-12 08:00:00,"14,944.77","2,335.26","4,175.33","1,072.67","18,226.90","4,639.73","10,254.81","1,732.86","57,382.32"
2021-01-12 09:00:00,"14,477.31","2,183.47","4,110.52","1,003.80","16,987.83","4,576.56","9,492.38","1,628.59","54,460.47"
2021-01-12 10:00:00,"13,962.75","2,058.59","4,015.82",935.46,"15,776.78","4,505.32","8,834.45","1,517.45","51,606.63"
2021-01-12 11:00:00,"13,466.61","1,919.66","3,947.07",882.42,"14,791.75","4,399.37","8,251.84","1,429.19","49,087.91"
2021-01-12 12:00:00,"13,090.54","1,810.71","3,889.63",835.43,"13,985.17","4,264.30","7,912.62","1,366.37","47,154.76"
2021-01-12 13:00:00,"12,884.08","1,724.99","3,844.27",802.58,"13,321.32","4,093.23","7,507.50","1,313.71","45,491.69"
2021-01-12 14:00:00,"12,764.53","1,651.05","3,801.13",776.95,"12,820.69","3,968.65","7,236.42","1,261.90","44,281.33"
2021-01-12 15:00:00,"12,731.82","1,669.18","3,790.41",761.94,"12,524.90","3,912.68","7,260.01","1,235.78","43,886.72"
2021-01-12 16:00:00,"12,823.84","1,743.82","3,790.06",768.92,"12,776.74","3,920.18","7,443.97","1,241.41","44,508.94"
2021-01-12 17:00:00,"13,232.48","1,876.40","3,832.00",802.61,"13,735.68","4,036.93","7,873.62","1,277.31","46,667.03"
2021-01-12 18:00:00,"13,522.28","1,985.66","3,958.58",863.31,"14,594.24","4,328.78","8,442.46","1,378.50","49,073.82"
2021-01-12 19:00:00,"13,434.47","2,007.14","4,024.76",883.51,"14,716.39","4,404.59","8,567.15","1,420.31","49,458.32"
2021-01-12 20:00:00,"13,275.10","1,985.00","4,045.13",887.49,"14,641.56","4,435.27","8,567.07","1,430.88","49,267.50"
2021-01-12 21:00:00,"12,924.03","1,925.17","4,055.38",877.37,"14,298.51","4,412.87","8,419.94","1,424.43","48,337.71"
2021-01-12 22:00:00,"12,335.58","1,810.61","4,023.77",849.63,"13,634.68","4,294.25","8,102.08","1,392.07","46,442.68"
2021-01-12 23:00:00,"11,876.29","1,740.39","3,999.43",827.25,"13,112.62","4,162.83","7,853.46","1,365.37","44,937.64"
2021-01-13 00:00:00,"11,566.03","1,693.50","3,991.06",821.03,"12,980.92","4,053.52","7,730.05","1,359.58","44,195.69"
2021-01-13 01:00:00,"11,477.29","1,678.32","4,003.50",828.30,"13,071.34","4,046.74","7,744.09","1,373.95","44,223.53"
2021-01-13 02:00:00,"11,556.25","1,696.03","4,003.47",840.67,"13,265.90","4,069.73","7,828.85","1,391.24","44,652.13"
2021-01-13 03:00:00,"11,784.15","1,723.65","4,010.71",859.86,"13,645.62","4,133.90","7,999.76","1,414.99","45,572.62"
2021-01-13 04:00:00,"12,186.22","1,801.04","4,044.87",889.88,"14,297.78","4,282.09","8,333.01","1,456.04","47,290.94"
2021-01-13 05:00:00,"12,939.58","1,942.64","4,087.48",940.09,"15,447.40","4,551.76","8,881.25","1,531.30","50,321.51"
2021-01-13 06:00:00,"13,877.03","2,100.77","4,169.42","1,025.43","16,921.50","4,940.45","9,599.69","1,649.12","54,283.42"
2021-01-13 07:00:00,"14,314.41","2,198.12","4,183.63","1,061.53","17,761.44","5,131.05","10,023.77","1,701.83","56,375.79"
2021-01-13 08:00:00,"14,150.19","2,136.63","4,120.30","1,031.74","17,251.84","5,001.33","9,697.17","1,648.36","55,037.55"
2021-01-13 09:00:00,"13,707.58","2,007.71","4,026.63",969.95,"16,140.02","4,627.68","8,867.93","1,526.26","51,873.76"
2021-01-13 10:00:00,"13,213.31","1,867.43","3,946.74",910.15,"14,978.05","4,186.91","8,083.80","1,397.99","48,584.36"
2021-01-13 11:00:00,"12,766.80","1,734.77","3,907.23",857.04,"14,011.54","3,806.47","7,457.89","1,289.60","45,831.35"
2021-01-13 12:00:00,"12,362.58","1,640.49","3,824.83",813.00,"13,157.84","3,492.03","6,915.90","1,204.81","43,411.48"
2021-01-13 13:00:00,"11,999.32","1,544.00","3,801.18",789.38,"12,369.47","3,247.64","6,496.41","1,136.67","41,384.07"
2021-01-13 14:00:00,"11,736.01","1,509.59","3,763.51",756.54,"11,899.68","3,091.30","6,203.82","1,091.60","40,052.04"
2021-01-13 15:00:00,"11,565.62","1,483.01","3,756.41",736.27,"11,654.25","3,018.52","6,068.12","1,070.55","39,352.76"
2021-01-13 16:00:00,"11,540.03","1,526.89","3,748.84",736.67,"11,729.65","3,004.31","6,121.31","1,069.47","39,477.19"
2021-01-13 17:00:00,"11,801.80","1,612.77","3,733.53",763.70,"12,282.75","3,069.79","6,468.95","1,100.52","40,833.81"
2021-01-13 18:00:00,"12,414.32","1,759.36","3,817.88",825.20,"13,276.24","3,392.14","7,078.65","1,201.18","43,764.97"
2021-01-13 19:00:00,"12,572.33","1,808.25","3,857.52",832.56,"13,381.93","3,534.60","7,221.56","1,238.48","44,447.23"
2021-01-13 20:00:00,"12,554.44","1,846.69","3,881.07",831.22,"13,412.09","3,611.89","7,236.38","1,254.49","44,628.27"
2021-01-13 21:00:00,"12,293.19","1,816.15","3,897.79",810.73,"13,050.94","3,640.72","7,076.30","1,244.31","43,830.13"
2021-01-13 22:00:00,"11,889.10","1,748.66","3,860.55",777.84,"12,425.67","3,562.76","6,760.47","1,209.96","42,235.00"
2021-01-13 23:00:00,"11,515.86","1,669.60","3,835.11",750.47,"11,894.55","3,433.94","6,512.12","1,177.39","40,789.03"
2021-01-14 00:00:00,"11,337.82","1,571.78","3,825.85",745.64,"11,576.20","3,372.98","6,394.49","1,151.73","39,976.48"
2021-01-14 01:00:00,"11,290.72","1,575.52","3,815.01",744.14,"11,422.98","3,346.00","6,406.84","1,154.91","39,756.12"
2021-01-14 02:00:00,"11,324.84","1,583.58","3,810.66",752.10,"11,418.96","3,374.63","6,489.57","1,170.90","39,925.23"
2021-01-14 03:00:00,"11,439.45","1,618.31","3,821.72",761.67,"11,608.40","3,425.98","6,641.97","1,191.28","40,508.78"
2021-01-14 04:00:00,"11,730.37","1,679.36","3,843.35",786.67,"12,063.72","3,524.88","6,940.02","1,231.50","41,799.87"
2021-01-14 05:00:00,"12,403.22","1,769.49","3,871.21",834.41,"13,000.60","3,784.76","7,470.97","1,304.64","44,439.30"
2021-01-14 06:00:00,"13,244.98","1,943.64","3,933.46",915.39,"14,360.16","4,146.34","8,250.58","1,418.76","48,213.29"
2021-01-14 07:00:00,"13,599.10","2,008.44","3,975.31",949.74,"15,191.87","4,351.36","8,683.44","1,476.20","50,235.45"
2021-01-14 08:00:00,"13,410.97","1,936.26","3,944.19",938.53,"14,922.13","4,226.38","8,417.89","1,429.60","49,225.95"
2021-01-14 09:00:00,"12,954.18","1,804.36","3,890.87",903.43,"14,410.67","3,909.03","7,766.13","1,341.58","46,980.25"
2021-01-14 10:00:00,"12,531.61","1,741.63","3,845.52",870.62,"13,749.45","3,533.46","7,145.41","1,263.33","44,681.03"
2021-01-14 11:00:00,"12,176.69","1,633.12","3,836.86",836.58,"13,251.18","3,236.08","6,611.40","1,208.97","42,790.88"
2021-01-14 12:00:00,"11,863.67","1,567.35","3,811.95",807.86,"12,785.65","3,056.36","6,278.49","1,163.03","41,334.36"
2021-01-14 13:00:00,"11,648.49","1,498.25","3,795.83",790.92,"12,351.24","2,965.08","6,058.73","1,116.09","40,224.64"
2021-01-14 14:00:00,"11,447.34","1,468.38","3,770.74",780.36,"11,966.46","2,943.12","5,931.91","1,073.40","39,381.71"
2021-01-14 15:00:00,"11,308.67","1,447.28","3,740.26",749.13,"11,707.21","2,947.95","5,916.24","1,054.73","38,871.47"
2021-01-14 16:00:00,"11,190.93","1,460.78","3,744.97",752.65,"11,820.97","2,954.43","5,997.38","1,063.33","38,985.44"
2021-01-14 17:00:00,"11,269.40","1,520.76","3,736.69",788.51,"12,440.07","2,944.31","6,257.40","1,103.58","40,060.73"
2021-01-14 18:00:00,"11,671.97","1,643.53","3,872.35",841.73,"13,382.46","3,093.85","6,679.88","1,198.08","42,383.85"
2021-01-14 19:00:00,"11,663.35","1,705.93","3,915.16",854.72,"13,578.24","3,123.89","6,756.99","1,227.81","42,826.09"
2021-01-14 20:00:00,"11,533.55","1,718.21","3,939.11",853.70,"13,542.85","3,086.41","6,735.37","1,234.58","42,643.77"
2021-01-14 21:00:00,"11,283.95","1,681.65","3,945.42",836.95,"13,271.56","3,019.71","6,653.02","1,239.17","41,931.44"
2021-01-14 22:00:00,"10,927.32","1,593.42","3,926.15",810.16,"12,760.25","2,908.91","6,379.47","1,218.84","40,524.53"
2021-01-14 23:00:00,"10,610.55","1,532.67","3,899.22",788.88,"12,339.80","2,770.46","6,161.37","1,200.48","39,303.43"
2021-01-15 00:00:00,"10,357.52","1,574.28","3,863.59",771.62,"12,133.55","2,696.89","5,977.84","1,259.75","38,635.06"
2021-01-15 01:00:00,"10,334.69","1,595.62","3,892.25",771.42,"12,105.76","2,665.86","5,939.01","1,274.97","38,579.58"
2021-01-15 02:00:00,"10,350.82","1,623.52","3,923.63",774.88,"12,197.22","2,705.86","5,977.94","1,300.76","38,854.63"
2021-01-15 03:00:00,"10,509.58","1,651.56","3,950.84",785.92,"12,536.92","2,790.61","6,118.54","1,332.64","39,676.61"
2021-01-15 04:00:00,"10,941.63","1,694.62","3,970.88",812.02,"13,069.78","2,946.28","6,414.45","1,384.31","41,233.98"
2021-01-15 05:00:00,"11,710.76","1,827.68","4,041.09",857.71,"14,052.63","3,226.61","6,930.39","1,456.01","44,102.88"
2021-01-15 06:00:00,"12,660.89","2,031.15","4,098.54",934.54,"15,433.46","3,638.07","7,657.65","1,558.39","48,012.68"
2021-01-15 07:00:00,"13,163.51","2,111.25","4,138.16",973.84,"16,358.15","3,923.86","8,093.78","1,615.53","50,378.09"
2021-01-15 08:00:00,"13,184.57","2,061.68","4,108.54",965.02,"16,186.10","3,924.87","7,985.72","1,568.21","49,984.70"
2021-01-15 09:00:00,"13,007.06","1,996.56","4,002.46",941.25,"15,679.83","3,758.96","7,666.97","1,474.78","48,527.88"
2021-01-15 10:00:00,"12,887.27","1,896.97","3,933.67",924.97,"15,322.27","3,561.02","7,256.22","1,396.73","47,179.12"
2021-01-15 11:00:00,"12,728.61","1,838.72","3,911.76",904.74,"14,883.30","3,389.33","6,858.49","1,331.21","45,846.14"
2021-01-15 12:00:00,"12,487.43","1,778.67","3,878.55",875.61,"14,469.07","3,229.13","6,518.36","1,266.57","44,503.39"
2021-01-15 13:00:00,"12,218.75","1,716.21","3,853.22",855.79,"14,035.84","3,102.12","6,273.30","1,216.38","43,271.61"
2021-01-15 14:00:00,"12,014.57","1,649.67","3,840.16",838.03,"13,625.83","3,033.64","6,065.48","1,180.82","42,248.20"
2021-01-15 15:00:00,"11,819.13","1,645.17","3,833.72",824.93,"13,414.38","2,991.77","6,025.17","1,156.72","41,710.98"
2021-01-15 16:00:00,"11,756.03","1,686.98","3,809.69",827.48,"13,520.45","2,988.27","6,091.60","1,157.20","41,837.70"
2021-01-15 17:00:00,"12,004.12","1,788.69","3,800.46",851.04,"14,114.75","3,023.78","6,393.83","1,186.91","43,163.59"
2021-01-15 18:00:00,"12,420.15","1,906.68","3,906.40",886.10,"14,806.51","3,288.26","6,919.60","1,279.72","45,413.42"
2021-01-15 19:00:00,"12,477.74","1,940.72","3,972.28",888.51,"14,727.94","3,434.68","7,060.32","1,319.38","45,821.57"
2021-01-15 20:00:00,"12,502.38","1,888.06","4,013.13",888.21,"14,641.22","3,532.76","7,129.12","1,344.83","45,939.72"
2021-01-15 21:00:00,"12,342.36","1,871.38","4,014.75",877.52,"14,367.68","3,596.74","7,110.63","1,347.98","45,529.04"
2021-01-15 22:00:00,"12,074.81","1,844.44","4,020.09",855.17,"13,868.77","3,626.47","6,953.09","1,324.40","44,567.24"
2021-01-15 23:00:00,"11,733.60","1,781.51","4,002.58",832.47,"13,385.05","3,629.41","6,770.77","1,304.43","43,439.82"
2021-01-16 00:00:00,"11,545.10","1,670.86","3,983.99",805.73,"12,822.51","3,549.88","6,887.83","1,288.09","42,553.98"
2021-01-16 01:00:00,"11,338.43","1,659.39","3,976.17",801.91,"12,680.31","3,536.30","6,800.15","1,288.79","42,081.46"
2021-01-16 02:00:00,"11,250.08","1,663.81","3,964.62",802.47,"12,658.77","3,559.90","6,823.23","1,294.04","42,016.92"
2021-01-16 03:00:00,"11,248.34","1,681.65","3,973.62",814.73,"12,892.34","3,613.96","6,895.25","1,317.11","42,437.00"
2021-01-16 04:00:00,"11,402.83","1,731.93","3,981.72",837.87,"13,308.27","3,714.23","7,061.61","1,349.57","43,388.02"
2021-01-16 05:00:00,"11,671.26","1,802.18","3,982.80",865.92,"13,967.99","3,857.87","7,373.49","1,395.12","44,916.63"
2021-01-16 06:00:00,"12,095.03","1,904.54","4,010.52",906.54,"14,852.28","4,062.73","7,802.70","1,457.21","47,091.55"
2021-01-16 07:00:00,"12,429.92","1,987.31","4,029.16",947.21,"15,518.81","4,235.55","8,201.60","1,514.53","48,864.10"
2021-01-16 08:00:00,"12,534.97","1,981.48","3,996.28",953.52,"15,657.18","4,240.18","8,285.17","1,514.28","49,163.07"
2021-01-16 09:00:00,"12,453.29","1,891.13","3,923.09",924.88,"15,120.68","3,989.05","7,830.35","1,428.31","47,560.78"
2021-01-16 10:00:00,"12,181.36","1,820.32","3,835.15",881.20,"14,374.44","3,633.25","7,230.23","1,321.18","45,277.14"
2021-01-16 11:00:00,"11,841.42","1,698.38","3,782.72",830.39,"13,536.76","3,301.12","6,685.50","1,221.64","42,897.94"
2021-01-16 12:00:00,"11,551.41","1,603.29","3,739.40",783.24,"12,797.13","3,053.19","6,239.31","1,136.46","40,903.42"
2021-01-16 13:00:00,"11,182.12","1,520.97","3,695.46",749.83,"12,043.48","2,900.07","5,900.46","1,076.04","39,068.43"
2021-01-16 14:00:00,"10,846.22","1,458.16","3,661.99",728.23,"11,439.54","2,805.32","5,687.21","1,036.55","37,663.23"
2021-01-16 15:00:00,"10,630.28","1,435.32","3,673.25",733.10,"11,157.32","2,754.02","5,610.48","1,018.79","37,012.55"
2021-01-16 16:00:00,"10,562.18","1,440.83","3,692.02",746.42,"11,273.39","2,736.13","5,676.87","1,020.16","37,147.99"
2021-01-16 17:00:00,"10,900.03","1,544.26","3,694.78",776.72,"11,956.58","2,789.75","5,941.60","1,053.03","38,656.74"
2021-01-16 18:00:00,"11,513.51","1,701.27","3,740.79",801.47,"12,517.94","3,017.25","6,452.31","1,116.69","40,861.23"
2021-01-16 19:00:00,"11,708.41","1,761.53","3,764.62",806.11,"12,607.02","3,105.94","6,590.63","1,145.99","41,490.23"
2021-01-16 20:00:00,"11,771.42","1,773.95","3,795.03",804.15,"12,555.46","3,134.38","6,635.30","1,161.18","41,630.88"
