timestamp,solar_system,solar_centerwest,solar_northwest,solar_farwest,solar_fareast,solar_southeast,solar_centereast
2022-07-12 13:00:00,9090.67,1627.79,359.2,3782.15,2261.13,449.24,611.16
2022-07-12 14:00:00,8793.28,1622.85,346.37,3597.75,2129.74,491.98,604.59
2022-07-12 15:00:00,8628.62,1559.1,334.73,3708.66,1996.6,464.7,564.83
2022-07-12 16:00:00,7988.03,1428.24,315.66,3636.72,1601.48,437.23,568.7
2022-07-12 17:00:00,7635.95,1211.97,332.7,3570.67,1506.23,441.39,572.99
2022-07-12 18:00:00,6726.59,1012.49,336.55,3263.91,1240.08,332.88,540.68
2022-07-12 19:00:00,5445.05,804.93,313.4,2638.7,942.7,316.54,428.78
2022-07-12 20:00:00,3371.32,659.02,174.48,1908.58,367.69,92.24,169.31
2022-07-12 21:00:00,593.06,172.58,19.43,378.67,15.36,3.33,3.69
2022-07-12 22:00:00,51.59,51.51,0.0,0.0,0.08,0.0,0.0
2022-07-12 23:00:00,0.07,0.0,0.0,0.01,0.06,0.0,0.0
2022-07-13 00:00:00,0.09,0.0,0.0,0.0,0.09,0.0,0.0
2022-07-13 01:00:00,0.07,0.0,0.0,0.01,0.06,0.0,0.0
2022-07-13 02:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-13 03:00:00,0.12,0.0,0.0,0.02,0.1,0.0,0.0
2022-07-13 04:00:00,0.12,0.0,0.0,0.02,0.1,0.0,0.0
2022-07-13 05:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-13 06:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-13 07:00:00,25.37,0.91,1.59,0.08,17.27,0.04,5.48
2022-07-13 08:00:00,1474.84,261.44,50.16,406.63,527.72,65.23,163.66
2022-07-13 09:00:00,5626.55,1065.4,234.13,2062.67,1455.77,396.87,411.71
2022-07-13 10:00:00,8096.98,1542.97,299.66,3157.87,1980.62,564.39,551.47
2022-07-13 11:00:00,9165.33,1675.58,352.75,3777.52,2174.81,593.91,590.76
2022-07-13 12:00:00,9318.92,1664.42,311.4,3958.58,2198.81,586.64,599.07
2022-07-13 13:00:00,9190.92,1686.63,334.18,3824.12,2166.29,579.87,599.83
2022-07-13 14:00:00,9054.38,1652.07,343.08,3686.45,2220.53,576.58,575.67
2022-07-13 15:00:00,8220.37,1528.07,268.46,3223.02,2122.37,541.81,536.64
2022-07-13 16:00:00,6948.24,1501.38,301.59,2463.37,1637.51,488.89,555.5
2022-07-13 17:00:00,6275.97,1476.45,309.12,2055.95,1477.84,456.47,500.14
2022-07-13 18:00:00,4951.72,1408.37,293.63,1395.42,989.7,372.42,492.18
2022-07-13 19:00:00,3740.58,1169.67,242.99,682.48,969.65,258.87,416.92
2022-07-13 20:00:00,1954.21,586.6,103.04,458.51,510.22,127.33,168.51
2022-07-13 21:00:00,239.19,46.33,10.66,143.54,25.86,4.34,8.46
2022-07-13 22:00:00,0.16,0.0,0.0,0.0,0.08,0.08,0.0
2022-07-13 23:00:00,0.14,0.0,0.0,0.0,0.08,0.06,0.0
2022-07-14 00:00:00,0.18,0.0,0.0,0.0,0.09,0.09,0.0
2022-07-14 01:00:00,0.2,0.0,0.0,0.0,0.1,0.1,0.0
2022-07-14 02:00:00,0.2,0.0,0.0,0.0,0.1,0.1,0.0
2022-07-14 03:00:00,0.16,0.0,0.0,0.0,0.1,0.06,0.0
2022-07-14 04:00:00,0.15,0.0,0.0,0.01,0.1,0.04,0.0
2022-07-14 05:00:00,0.15,0.0,0.0,0.0,0.1,0.05,0.0
2022-07-14 06:00:00,0.13,0.0,0.0,0.0,0.1,0.03,0.0
2022-07-14 07:00:00,11.71,1.1,0.77,0.01,7.88,0.05,1.9
2022-07-14 08:00:00,1203.91,223.03,38.7,381.64,343.35,94.58,122.61
2022-07-14 09:00:00,5858.18,1086.59,83.28,2427.13,1429.61,445.99,385.58
2022-07-14 10:00:00,8435.31,1507.94,236.17,3613.8,1958.96,592.54,525.9
2022-07-14 11:00:00,9093.42,1617.24,337.3,3973.88,2016.46,601.46,547.08
2022-07-14 12:00:00,8952.29,1683.35,293.34,4073.35,1791.13,609.68,501.44
2022-07-14 13:00:00,8827.96,1622.83,319.69,4092.72,1731.05,595.06,466.61
2022-07-14 14:00:00,8561.76,1453.78,341.25,3891.16,1836.05,559.11,480.41
2022-07-14 15:00:00,7836.54,1036.7,301.16,3754.74,1721.0,577.16,445.78
2022-07-14 16:00:00,7427.96,831.36,278.87,3740.32,1569.67,529.42,478.32
2022-07-14 17:00:00,6976.8,675.36,287.97,3780.32,1189.19,518.8,525.16
2022-07-14 18:00:00,6940.78,746.91,259.66,3772.86,1201.05,447.62,512.68
2022-07-14 19:00:00,5280.85,741.66,257.6,2601.28,986.8,272.74,420.77
2022-07-14 20:00:00,2260.13,423.02,125.73,1080.01,416.25,58.53,156.59
2022-07-14 21:00:00,389.88,54.96,14.55,288.52,18.53,1.32,12.0
2022-07-14 22:00:00,0.1,0.0,0.0,0.02,0.08,0.0,0.0
2022-07-14 23:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-15 00:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-15 01:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-15 02:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-15 03:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-15 04:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-15 05:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-15 06:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-15 07:00:00,27.17,0.98,0.83,0.22,20.36,0.02,4.76
2022-07-15 08:00:00,1898.52,369.27,73.27,530.9,658.23,97.79,169.06
2022-07-15 09:00:00,6905.88,1332.75,262.83,2707.73,1777.06,370.77,454.74
2022-07-15 10:00:00,8986.52,1653.73,344.4,3820.54,2026.57,566.42,574.86
2022-07-15 11:00:00,9238.18,1723.84,359.1,4086.3,1925.09,553.76,590.09
2022-07-15 12:00:00,9208.14,1739.21,362.09,4152.03,1875.52,500.6,578.69
2022-07-15 13:00:00,9293.03,1738.16,362.34,4165.28,1924.76,535.95,566.54
2022-07-15 14:00:00,9257.27,1721.68,362.54,4165.78,1918.9,541.11,547.26
2022-07-15 15:00:00,9353.81,1708.69,362.93,4126.69,2083.36,527.54,544.6
2022-07-15 16:00:00,8911.47,1681.0,361.17,4007.08,1927.29,447.5,487.43
2022-07-15 17:00:00,8451.33,1678.6,360.17,3876.72,1699.81,342.29,493.74
2022-07-15 18:00:00,8468.07,1665.74,348.01,3817.2,1676.44,445.43,515.25
2022-07-15 19:00:00,7892.12,1541.94,316.9,3673.57,1533.57,376.78,449.36
2022-07-15 20:00:00,4597.1,958.83,180.79,2545.9,568.77,133.56,209.25
2022-07-15 21:00:00,623.03,114.26,24.18,440.73,21.55,8.66,13.65
2022-07-15 22:00:00,0.08,0.0,0.0,0.0,0.08,0.0,0.0
2022-07-15 23:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-16 00:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-16 01:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-16 02:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-16 03:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-16 04:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-16 05:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-16 06:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-16 07:00:00,26.95,0.63,0.44,0.07,20.97,0.01,4.83
2022-07-16 08:00:00,1860.4,343.41,68.58,555.7,651.05,79.44,162.22
2022-07-16 09:00:00,6986.72,1310.25,259.78,2871.88,1754.11,376.65,414.05
2022-07-16 10:00:00,9181.84,1661.32,347.73,3936.89,2133.62,557.07,545.21
2022-07-16 11:00:00,9666.69,1732.93,361.03,4121.75,2232.4,616.84,601.74
2022-07-16 12:00:00,9684.71,1699.48,360.76,4120.43,2258.94,627.5,617.6
2022-07-16 13:00:00,9598.29,1673.64,360.31,4065.09,2260.37,636.35,602.53
2022-07-16 14:00:00,9671.83,1721.0,359.86,4097.53,2300.67,605.97,586.8
2022-07-16 15:00:00,9496.03,1699.66,360.4,4052.75,2254.16,581.16,547.9
2022-07-16 16:00:00,9298.4,1630.76,356.17,3981.94,2307.91,486.13,535.49
2022-07-16 17:00:00,8966.6,1638.27,357.38,3866.57,2190.07,409.09,505.22
2022-07-16 18:00:00,8538.65,1641.21,340.54,3766.89,1959.29,365.78,464.94
2022-07-16 19:00:00,7360.32,1458.5,310.24,3600.71,1303.13,293.7,394.04
2022-07-16 20:00:00,4480.08,940.21,176.14,2509.14,538.31,109.62,206.66
2022-07-16 21:00:00,613.37,109.87,23.12,441.35,21.88,6.63,10.52
2022-07-16 22:00:00,0.02,0.0,0.0,0.0,0.02,0.0,0.0
2022-07-16 23:00:00,0.04,0.0,0.0,0.0,0.04,0.0,0.0
2022-07-17 00:00:00,0.07,0.0,0.0,0.01,0.06,0.0,0.0
2022-07-17 01:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-17 02:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-17 03:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-17 04:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-17 05:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-17 06:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-17 07:00:00,10.85,0.39,0.26,0.03,9.44,0.04,0.69
2022-07-17 08:00:00,1217.81,212.08,27.57,472.69,339.19,82.62,83.66
2022-07-17 09:00:00,5737.74,1033.72,113.58,2652.32,1187.02,408.63,342.47
2022-07-17 10:00:00,8403.75,1490.25,311.07,3825.11,1678.12,600.26,498.94
2022-07-17 11:00:00,9308.19,1635.84,349.37,4068.56,2110.44,646.92,497.06
2022-07-17 12:00:00,9486.66,1562.84,351.06,4087.34,2270.79,644.48,570.15
2022-07-17 13:00:00,9591.86,1617.78,339.59,4082.53,2302.46,643.31,606.19
2022-07-17 14:00:00,9153.0,1595.79,336.61,3972.86,2014.21,635.85,597.68
2022-07-17 15:00:00,8841.57,1487.62,349.96,3897.54,1892.64,630.28,583.53
2022-07-17 16:00:00,8849.58,1492.1,329.33,3950.75,1912.95,617.46,546.99
2022-07-17 17:00:00,8531.7,1548.11,307.54,3744.6,1821.95,596.5,513.0
2022-07-17 18:00:00,7443.89,1457.24,294.36,3090.45,1692.85,477.49,431.5
2022-07-17 19:00:00,5363.09,1382.95,274.46,2196.09,974.3,260.16,275.13
2022-07-17 20:00:00,2673.84,797.04,111.75,1266.81,270.31,99.73,128.2
2022-07-17 21:00:00,339.42,84.95,15.02,214.57,13.91,3.47,7.5
2022-07-17 22:00:00,0.04,0.0,0.0,0.0,0.04,0.0,0.0
2022-07-17 23:00:00,0.02,0.0,0.0,0.0,0.02,0.0,0.0
2022-07-18 00:00:00,0.08,0.0,0.0,0.0,0.08,0.0,0.0
2022-07-18 01:00:00,0.28,0.0,0.0,0.0,0.1,0.0,0.18
2022-07-18 02:00:00,0.2,0.0,0.0,0.01,0.1,0.0,0.09
2022-07-18 03:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-18 04:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-18 05:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-18 06:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-18 07:00:00,6.41,0.52,0.61,0.05,3.17,0.02,2.04
2022-07-18 08:00:00,1229.81,259.07,55.75,449.51,271.23,72.3,121.95
2022-07-18 09:00:00,5759.41,1122.13,223.98,2575.12,1077.73,364.5,395.95
2022-07-18 10:00:00,8233.12,1557.98,333.08,3746.28,1500.52,570.35,524.91
2022-07-18 11:00:00,9248.13,1687.13,354.8,4026.54,2039.82,604.17,535.67
2022-07-18 12:00:00,9558.21,1684.13,358.43,4080.68,2210.41,633.02,591.54
2022-07-18 13:00:00,9610.13,1663.79,355.58,4079.75,2310.35,631.36,569.3
2022-07-18 14:00:00,9638.92,1672.7,351.96,4083.24,2305.33,629.79,595.9
2022-07-18 15:00:00,9587.21,1666.73,356.19,4089.03,2298.91,602.21,574.14
2022-07-18 16:00:00,9437.24,1660.84,344.49,4023.5,2292.66,553.42,562.33
2022-07-18 17:00:00,9220.59,1588.4,329.98,3940.07,2276.5,545.01,540.63
2022-07-18 18:00:00,8805.99,1534.9,284.37,3802.36,2154.36,528.79,501.21
2022-07-18 19:00:00,7377.88,1264.86,249.03,3365.85,1637.62,466.22,394.3
2022-07-18 20:00:00,3697.79,632.01,131.75,2059.78,527.46,197.99,148.8
2022-07-18 21:00:00,417.82,60.17,19.62,312.42,12.4,6.39,6.82
2022-07-18 22:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-18 23:00:00,0.09,0.0,0.0,0.0,0.09,0.0,0.0
2022-07-19 00:00:00,0.51,0.0,0.0,0.0,0.1,0.0,0.41
2022-07-19 01:00:00,0.66,0.0,0.0,0.01,0.1,0.0,0.55
2022-07-19 02:00:00,0.61,0.0,0.0,0.0,0.1,0.0,0.51
2022-07-19 03:00:00,0.61,0.0,0.0,0.0,0.1,0.0,0.51
2022-07-19 04:00:00,0.5,0.0,0.0,0.0,0.1,0.0,0.4
2022-07-19 05:00:00,0.46,0.0,0.0,0.0,0.1,0.0,0.36
2022-07-19 06:00:00,0.53,0.0,0.0,0.0,0.1,0.0,0.43
2022-07-19 07:00:00,15.55,0.56,0.56,0.11,11.56,0.01,2.75
2022-07-19 08:00:00,1564.44,257.74,57.7,404.67,613.98,102.39,127.96
2022-07-19 09:00:00,6192.12,1115.62,207.75,2362.9,1683.7,431.58,390.57
2022-07-19 10:00:00,8423.38,1594.12,332.5,3287.84,2068.68,588.43,551.81
2022-07-19 11:00:00,9336.71,1720.4,355.26,3727.8,2290.53,635.9,606.82
2022-07-19 12:00:00,9266.2,1681.45,343.31,3730.08,2267.48,633.04,610.84
2022-07-19 13:00:00,9369.56,1716.08,343.02,3825.78,2232.74,646.11,605.83
2022-07-19 14:00:00,9150.27,1689.19,336.63,3664.71,2217.14,641.06,601.54
2022-07-19 15:00:00,9210.66,1630.82,355.3,3844.66,2178.13,614.26,587.49
2022-07-19 16:00:00,9322.65,1612.27,323.25,4026.45,2207.5,603.43,549.75
2022-07-19 17:00:00,9169.43,1616.67,316.1,3885.81,2261.52,568.36,520.97
2022-07-19 18:00:00,8677.04,1479.62,253.32,3719.31,2181.92,521.88,520.99
2022-07-19 19:00:00,6760.66,1050.15,208.62,2984.9,1679.66,414.79,422.54
2022-07-19 20:00:00,3079.1,545.87,109.58,1518.31,591.29,140.64,173.41
2022-07-19 21:00:00,394.18,53.72,14.64,296.72,16.18,5.8,7.12
2022-07-19 22:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-19 23:00:00,0.05,0.0,0.0,0.0,0.04,0.0,0.01
2022-07-20 00:00:00,0.14,0.0,0.0,0.0,0.09,0.0,0.05
2022-07-20 01:00:00,0.16,0.0,0.0,0.01,0.1,0.0,0.05
2022-07-20 02:00:00,0.15,0.0,0.0,0.01,0.1,0.0,0.04
2022-07-20 03:00:00,0.13,0.0,0.0,0.0,0.1,0.0,0.03
2022-07-20 04:00:00,0.13,0.0,0.0,0.0,0.1,0.0,0.03
2022-07-20 05:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-20 06:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-20 07:00:00,13.06,0.01,0.07,0.03,12.26,0.0,0.69
2022-07-20 08:00:00,1139.51,97.12,16.41,268.08,592.27,82.76,82.87
2022-07-20 09:00:00,4182.44,421.87,89.65,1564.66,1560.86,264.0,281.4
2022-07-20 10:00:00,5512.46,827.38,128.52,1881.84,1830.31,400.37,444.04
2022-07-20 11:00:00,6874.68,1108.49,237.0,2480.08,2080.04,441.51,527.56
2022-07-20 12:00:00,7947.8,1234.17,246.89,3104.32,2264.06,545.21,553.15
2022-07-20 13:00:00,8583.66,1351.87,280.03,3561.29,2228.78,599.48,562.21
2022-07-20 14:00:00,8241.23,1194.14,232.72,3341.97,2264.81,610.3,597.29
2022-07-20 15:00:00,8379.08,1198.53,232.74,3719.49,2040.51,606.06,581.75
2022-07-20 16:00:00,8269.66,1104.99,131.56,3760.99,2118.46,603.18,550.48
2022-07-20 17:00:00,8079.34,1017.33,149.14,3605.1,2216.64,588.22,502.91
2022-07-20 18:00:00,7261.93,1050.31,146.01,3400.34,1903.17,499.55,262.55
2022-07-20 19:00:00,6652.45,1291.84,139.39,3294.19,1372.89,351.38,202.76
2022-07-20 20:00:00,3562.82,763.56,73.8,2173.23,352.99,137.06,62.18
2022-07-20 21:00:00,405.08,60.9,7.09,319.0,6.15,5.19,6.75
2022-07-20 22:00:00,0.09,0.0,0.0,0.0,0.09,0.0,0.0
2022-07-20 23:00:00,0.08,0.0,0.0,0.0,0.08,0.0,0.0
2022-07-21 00:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-21 01:00:00,0.09,0.0,0.0,0.0,0.09,0.0,0.0
2022-07-21 02:00:00,0.12,0.0,0.0,0.02,0.1,0.0,0.0
2022-07-21 03:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-21 04:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-21 05:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-21 06:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-21 07:00:00,7.78,0.07,0.06,0.04,6.66,0.0,0.95
2022-07-21 08:00:00,874.19,58.49,4.93,215.93,489.32,48.63,56.89
2022-07-21 09:00:00,3261.55,432.25,63.5,1013.18,1383.9,199.67,169.05
2022-07-21 10:00:00,4260.89,746.76,105.84,1378.29,1611.85,200.95,217.2
2022-07-21 11:00:00,5206.15,887.25,101.44,2052.71,1574.01,257.9,332.84
2022-07-21 12:00:00,5774.31,866.17,138.65,2586.27,1470.01,342.41,370.8
2022-07-21 13:00:00,6398.48,884.87,153.7,3030.24,1553.42,381.15,395.1
2022-07-21 14:00:00,7035.3,950.21,115.69,3379.29,1572.61,539.19,478.31
2022-07-21 15:00:00,6911.69,781.99,74.48,3336.34,1604.61,600.37,513.9
2022-07-21 16:00:00,6924.97,527.85,79.21,3571.92,1653.16,561.91,530.92
2022-07-21 17:00:00,7511.29,653.84,274.28,3693.0,1881.36,517.98,490.83
2022-07-21 18:00:00,7185.12,805.94,279.31,3718.21,1489.22,375.29,517.15
2022-07-21 19:00:00,5608.95,689.72,282.87,3233.71,730.78,299.67,372.2
2022-07-21 20:00:00,3314.19,617.81,121.63,2004.42,354.09,112.21,104.03
2022-07-21 21:00:00,257.62,60.26,10.2,172.04,10.84,3.49,0.79
2022-07-21 22:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-21 23:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-22 00:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 01:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 02:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 03:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 04:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 05:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 06:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 07:00:00,4.31,0.01,0.13,0.04,2.88,0.0,1.25
2022-07-22 08:00:00,746.9,91.44,36.56,241.34,236.53,48.31,92.72
2022-07-22 09:00:00,3253.48,435.24,43.9,1610.02,770.54,215.95,177.83
2022-07-22 10:00:00,5739.7,843.72,55.06,2915.1,1196.66,289.05,440.11
2022-07-22 11:00:00,7977.18,1201.38,196.77,3599.64,1973.1,437.25,569.04
2022-07-22 12:00:00,8583.08,1329.7,306.06,3647.01,2186.23,528.0,586.08
2022-07-22 13:00:00,8704.39,1342.33,294.46,3779.23,2153.51,579.8,555.06
2022-07-22 14:00:00,8747.84,1340.83,247.71,3991.34,2012.6,595.23,560.13
2022-07-22 15:00:00,8707.13,1399.29,344.73,3861.1,1932.82,590.18,579.01
2022-07-22 16:00:00,8533.79,1201.29,301.78,3903.61,2012.95,588.24,525.92
2022-07-22 17:00:00,7987.77,963.68,241.17,3808.54,1932.17,557.83,484.38
2022-07-22 18:00:00,7324.37,955.71,235.21,3569.9,1589.71,490.11,483.73
2022-07-22 19:00:00,5896.05,729.4,210.16,2940.53,1295.47,322.22,398.27
2022-07-22 20:00:00,3000.9,434.56,105.07,1661.51,481.3,148.88,169.58
2022-07-22 21:00:00,224.4,39.07,10.58,141.22,19.33,5.77,8.43
2022-07-22 22:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-22 23:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-23 00:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-23 01:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-23 02:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-23 03:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-23 04:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-23 05:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-23 06:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-23 07:00:00,14.2,0.17,0.0,0.01,11.9,0.01,2.11
2022-07-23 08:00:00,1180.24,123.96,28.75,330.25,529.98,56.61,110.69
2022-07-23 09:00:00,5342.28,800.12,170.21,2298.99,1420.64,321.67,330.65
2022-07-23 10:00:00,8396.85,1555.67,308.73,3663.88,1982.59,400.28,485.7
2022-07-23 11:00:00,9284.1,1736.07,333.11,4074.11,2114.0,475.44,551.37
2022-07-23 12:00:00,9279.57,1756.95,358.39,4122.65,1917.19,546.01,578.38
2022-07-23 13:00:00,9052.81,1746.97,357.32,4114.17,1710.33,555.82,568.2
2022-07-23 14:00:00,9331.48,1729.08,327.29,4103.37,2021.97,584.55,565.22
2022-07-23 15:00:00,9387.09,1695.41,325.31,4094.48,2116.31,576.08,579.5
2022-07-23 16:00:00,8984.7,1630.0,327.22,4064.43,1891.41,501.13,570.51
2022-07-23 17:00:00,8786.54,1656.52,318.58,3997.92,1905.7,386.17,521.65
2022-07-23 18:00:00,8560.28,1564.38,280.65,3884.04,1964.51,375.12,491.58
2022-07-23 19:00:00,7247.41,1386.96,238.97,3497.57,1403.6,338.52,381.79
2022-07-23 20:00:00,4155.86,816.87,155.4,2310.27,574.0,128.1,171.22
2022-07-23 21:00:00,471.12,81.18,17.32,338.88,17.67,5.08,10.99
2022-07-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23 23:00:00,0.16,0.0,0.0,0.01,0.07,0.0,0.08
2022-07-24 00:00:00,0.63,0.0,0.0,0.01,0.1,0.0,0.52
2022-07-24 01:00:00,0.61,0.0,0.0,0.0,0.1,0.0,0.51
2022-07-24 02:00:00,0.62,0.0,0.0,0.01,0.1,0.0,0.51
2022-07-24 03:00:00,0.6,0.0,0.0,0.01,0.1,0.0,0.49
2022-07-24 04:00:00,0.42,0.0,0.0,0.01,0.1,0.0,0.31
2022-07-24 05:00:00,0.29,0.0,0.0,0.01,0.1,0.0,0.18
2022-07-24 06:00:00,0.12,0.0,0.0,0.01,0.1,0.0,0.01
2022-07-24 07:00:00,13.39,0.07,0.23,0.0,10.42,0.0,2.67
2022-07-24 08:00:00,1518.14,263.27,55.29,376.66,583.52,91.41,147.99
2022-07-24 09:00:00,6221.05,1231.41,236.56,2218.03,1752.55,373.98,408.52
2022-07-24 10:00:00,8619.66,1675.76,337.08,3502.84,2128.76,471.81,503.41
2022-07-24 11:00:00,9298.34,1746.1,354.33,3942.47,2235.64,458.17,561.63
2022-07-24 12:00:00,9520.52,1750.25,361.03,4031.97,2318.11,473.71,585.45
2022-07-24 13:00:00,9437.28,1709.0,358.93,4029.82,2259.19,503.59,576.75
2022-07-24 14:00:00,8813.13,1640.75,329.83,3628.55,2058.73,582.57,572.7
2022-07-24 15:00:00,8637.3,1437.6,327.01,3667.78,2136.44,519.13,549.34
2022-07-24 16:00:00,8360.25,1411.75,334.83,3541.13,2002.9,547.12,522.52
2022-07-24 17:00:00,8247.98,1405.35,311.73,3534.87,1995.03,498.21,502.79
2022-07-24 18:00:00,7835.24,1371.31,279.23,3239.06,2028.29,476.68,440.67
2022-07-24 19:00:00,7040.34,1395.05,253.42,2970.5,1629.26,377.44,414.67
2022-07-24 20:00:00,3929.73,878.12,136.52,2006.36,568.71,150.2,189.82
2022-07-24 21:00:00,403.71,80.94,17.55,277.08,13.15,5.08,9.91
2022-07-24 22:00:00,0.01,0.0,0.0,0.0,0.01,0.0,0.0
2022-07-24 23:00:00,0.22,0.0,0.0,0.01,0.04,0.0,0.17
2022-07-25 00:00:00,0.22,0.0,0.0,0.0,0.08,0.0,0.14
2022-07-25 01:00:00,0.07,0.0,0.0,0.0,0.07,0.0,0.0
2022-07-25 02:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-25 03:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-25 04:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-25 05:00:00,0.11,0.0,0.0,0.01,0.1,0.0,0.0
2022-07-25 06:00:00,0.1,0.0,0.0,0.0,0.1,0.0,0.0
2022-07-25 07:00:00,12.05,0.07,0.2,0.01,10.05,0.0,1.72
2022-07-25 08:00:00,1516.01,266.65,41.06,372.8,602.28,88.65,144.57
2022-07-25 09:00:00,6173.32,1246.45,203.23,2291.46,1650.49,359.47,422.22
2022-07-25 10:00:00,8832.76,1690.22,328.88,3519.31,2236.89,488.35,569.11
2022-07-25 11:00:00,9611.0,1763.74,356.03,3971.3,2306.69,601.39,611.85
2022-07-25 12:00:00,9705.91,1744.73,356.72,4097.85,2274.15,626.4,606.06
2022-07-25 13:00:00,9697.02,1737.53,335.73,4101.0,2261.64,641.33,619.79
2022-07-25 14:00:00,9432.83,1750.2,309.71,4048.48,2071.46,628.1,624.88
2022-07-25 15:00:00,9124.81,1712.31,289.95,3804.03,2152.49,572.71,593.32
2022-07-25 16:00:00,8688.74,1666.9,283.75,3582.54,2047.81,550.37,557.37
2022-07-25 17:00:00,8508.91,1608.65,318.31,3378.02,2088.81,555.78,559.34
2022-07-25 18:00:00,8322.53,1577.76,290.94,3399.37,2155.41,424.46,474.59
2022-07-25 19:00:00,7190.56,1420.45,260.71,3185.89,1612.9,329.13,381.48
2022-07-25 20:00:00,3682.23,884.06,124.15,1845.33,533.66,134.7,160.33
2022-07-25 21:00:00,312.27,79.22,16.05,188.43,13.58,4.89,10.1
2022-07-25 22:00:00,0.01,0.0,0.0,0.01,0.0,0.0,0.0
2022-07-25 23:00:00,0.02,0.0,0.0,0.01,0.01,0.0,0.0
2022-07-26 00:00:00,0.06,0.0,0.0,0.02,0.04,0.0,0.0
2022-07-26 01:00:00,0.12,0.0,0.0,0.02,0.1,0.0,0.0
